,Soprano,Alto,Tenor,Bass
78,7,2,B,B
81,8,s,s,8
931,0,2,A,A
202,8,0,5,5
1247,4,A,7,7
180,7,0,4,4
568,2,7,B,B
777,A,7,s,A
1694,0,7,3,3
1754,0,2,7,7
762,9,2,s,2
1192,7,B,7,7
836,1,3,A,A
351,s,s,s,s
1317,1,8,A,A
387,2,A,7,7
262,7,0,8,8
1456,5,A,A,A
1657,0,0,3,3
508,B,2,7,7
730,2,s,s,2
903,9,3,5,5
395,2,A,7,7
120,0,s,s,0
1132,3,0,3,3
1715,0,5,2,2
251,7,0,8,8
1061,2,0,7,7
223,7,B,7,7
1565,9,5,5,5
920,A,2,A,A
1344,1,4,0,0
76,7,2,B,B
806,B,2,7,7
699,2,6,2,2
1136,3,0,3,3
1746,0,2,9,7
1614,B,2,7,7
1804,0,0,0,0
1382,4,s,0,0
892,8,5,5,5
421,2,A,7,7
239,7,B,7,7
1095,5,2,A,A
914,A,2,A,A
1397,3,3,3,3
1703,0,7,3,3
780,A,5,s,A
1586,A,1,A,A
325,7,B,7,7
1260,7,8,5,5
1333,1,5,A,A
1077,5,3,A,A
844,0,3,8,8
483,A,2,7,7
837,1,3,A,A
1585,A,1,A,A
66,5,2,0,0
487,A,2,7,7
1288,3,9,5,5
659,8,7,s,3
625,2,7,3,3
281,5,0,8,8
1370,8,s,0,0
1409,5,5,8,8
868,8,5,5,5
1458,5,8,A,A
835,1,3,A,A
718,9,6,2,2
1016,8,0,8,8
793,A,3,s,A
197,8,0,5,5
45,0,s,s,0
191,B,7,5,5
892,8,5,5,5
1716,0,3,0,0
302,7,B,7,7
1053,8,3,3,3
899,8,5,5,5
283,5,0,8,8
1182,5,B,2,2
437,7,2,3,3
1492,5,5,5,5
1513,0,s,4,4
1454,5,A,A,A
821,0,3,0,0
774,A,7,s,A
126,4,7,0,0
1355,1,4,0,0
559,2,7,B,B
333,7,B,7,7
1733,0,2,7,7
948,8,2,A,A
1114,3,3,3,3
353,s,s,s,s
1823,0,0,0,0
770,A,7,s,A
400,2,A,7,7
1003,5,0,8,8
155,5,0,8,8
69,5,2,0,0
951,8,2,A,A
659,0,7,3,3
985,7,3,3,3
1564,9,5,5,5
170,7,0,4,4
428,2,A,7,7
1457,5,A,A,A
1246,4,A,7,7
520,B,2,5,5
307,7,B,7,7
1787,0,0,0,0
1530,A,s,4,4
132,4,7,A,A
1467,5,7,0,0
1121,3,7,3,3
810,B,2,7,7
654,0,7,3,3
1226,3,0,8,8
1072,5,3,A,A
1816,0,0,0,0
1572,9,3,5,5
934,0,2,A,A
353,s,s,s,s
962,7,3,3,3
272,5,0,8,8
1247,4,A,7,7
1092,5,2,A,A
457,2,9,6,6
58,5,2,0,0
1727,0,3,0,0
493,A,2,7,7
621,2,6,2,2
1318,1,8,A,A
1041,7,3,3,3
1063,5,3,A,A
554,2,7,B,B
960,7,3,3,3
960,7,3,3,3
1282,5,8,5,5
1205,3,0,0,0
937,A,2,A,A
330,7,B,7,7
534,0,7,3,3
1576,9,3,5,5
592,3,7,0,0
758,9,2,s,2
1392,5,s,1,1
1088,5,2,A,A
1759,0,2,7,7
775,A,7,s,A
999,7,2,3,3
628,7,7,s,3
1417,5,1,A,A
246,7,0,8,8
73,7,2,B,B
920,A,2,A,A
1588,A,1,A,A
1150,7,0,3,3
781,A,5,s,A
373,s,s,s,s
185,B,7,5,5
629,7,7,s,3
103,3,7,0,0
1548,5,s,A,A
1723,0,3,0,0
371,s,s,s,s
517,B,2,5,5
1398,5,s,1,1
1221,3,1,A,A
592,3,7,0,0
301,7,B,7,7
1580,9,3,5,5
1182,5,B,2,2
665,0,7,3,3
158,5,0,8,8
515,B,2,7,7
152,5,0,8,8
582,3,7,0,0
493,A,2,7,7
799,A,3,s,A
331,7,B,7,7
1587,A,1,A,A
287,5,5,3,3
858,A,4,7,7
20,7,3,0,0
119,3,7,0,0
624,2,7,3,3
364,3,3,0,0
1140,8,s,0,0
838,1,3,A,A
965,7,3,3,3
693,2,6,2,2
744,A,s,s,2
1055,8,3,3,3
123,4,7,0,0
671,0,7,3,3
1431,5,0,0,0
1610,3,3,7,3
1298,1,A,A,A
726,2,s,s,2
1476,5,7,0,0
671,0,7,3,3
643,A,7,s,3
404,2,A,7,7
220,7,B,7,7
1685,0,8,5,5
1427,5,1,A,A
61,5,2,0,0
1338,1,5,A,A
1763,0,2,7,7
376,s,s,s,s
1488,5,5,5,5
870,8,5,5,5
981,7,5,3,3
560,3,2,0,0
1734,0,2,7,7
741,0,s,s,2
1161,5,0,2,2
549,0,7,3,3
589,3,7,0,0
390,2,A,7,7
1175,5,0,2,2
623,2,6,2,2
1519,0,s,4,4
31,8,5,0,0
1520,0,s,4,4
862,2,s,s,s
414,3,0,7,7
641,A,7,s,3
708,9,6,2,2
842,0,3,8,8
1505,5,5,5,5
50,5,2,0,0
401,2,A,7,7
1292,3,9,5,5
438,0,9,7,7
1140,7,0,3,3
1087,5,2,A,A
634,2,7,3,3
1357,0,4,0,0
695,2,6,2,2
1165,5,2,2,2
825,0,3,0,0
347,s,s,s,s
350,s,s,s,s
1232,3,0,8,8
180,7,0,4,4
1084,5,2,A,A
1599,A,1,8,8
1600,A,1,8,8
94,5,2,B,B
63,5,2,0,0
147,5,0,8,8
59,5,s,s,5
39,7,3,0,0
935,0,2,A,A
1659,2,5,2,B
376,s,s,s,s
612,2,6,2,2
1761,0,2,7,7
367,s,s,s,s
1376,8,s,0,0
672,2,6,2,2
522,B,2,5,5
1434,5,0,0,0
319,7,B,7,7
730,2,s,s,2
1101,5,2,A,A
1460,5,8,A,A
706,2,6,2,2
541,0,7,3,3
523,B,2,5,5
1501,5,5,5,5
1383,4,s,0,0
1740,0,2,7,7
1033,7,3,3,3
548,0,7,3,3
1794,0,0,0,0
1004,7,2,3,3
1731,0,2,7,7
922,A,2,A,A
1812,0,0,0,0
117,3,7,0,0
1020,8,2,8,8
1446,5,A,1,1
926,0,2,A,A
759,9,2,s,2
137,4,7,A,A
1762,0,2,7,7
825,0,3,0,0
551,0,7,3,3
217,7,B,7,7
778,A,7,s,A
737,0,s,s,2
6,7,3,0,0
1303,1,A,A,A
979,7,5,3,3
1169,5,2,2,2
448,0,9,7,7
715,9,6,2,2
122,4,7,0,0
322,7,B,7,7
435,0,9,7,7
1085,5,2,A,A
652,0,7,3,3
1271,7,8,5,5
342,7,A,3,3
845,0,3,8,8
1318,1,8,A,A
122,4,7,0,0
577,3,7,0,0
1598,A,1,8,8
1685,0,8,5,5
320,7,B,7,7
726,2,s,s,2
465,7,0,3,3
1117,3,7,3,3
1462,5,8,A,A
1675,0,A,4,4
1192,7,B,7,7
547,0,7,3,3
816,0,3,0,0
953,7,3,0,0
835,1,3,A,A
256,7,0,8,8
633,2,7,3,3
897,8,5,5,5
1435,5,0,0,0
55,5,s,s,5
68,5,2,0,0
196,8,0,5,5
466,2,9,6,6
808,B,2,7,7
997,7,2,3,3
160,5,0,8,8
22,3,s,s,3
1182,5,B,2,2
1088,5,2,A,A
899,8,5,5,5
1331,1,7,A,A
77,7,2,B,B
603,2,6,2,2
1014,8,0,8,8
880,8,7,5,5
825,0,3,0,0
333,7,B,7,7
626,2,7,3,3
876,8,7,5,5
429,2,A,7,7
260,7,0,8,8
1410,5,5,8,8
1743,0,2,7,7
456,2,9,6,6
295,7,B,7,7
1476,5,7,0,0
381,s,s,s,s
822,0,3,0,0
263,7,0,8,8
1700,0,7,3,3
1200,3,0,0,0
173,7,0,4,4
92,5,2,B,B
364,s,s,s,s
795,A,3,s,A
1277,5,8,5,5
708,9,6,2,2
1220,3,1,A,A
1228,3,0,8,8
788,A,5,s,A
569,3,0,0,0
693,2,6,2,2
406,2,A,7,7
510,B,2,7,7
574,2,7,B,B
1591,A,1,A,A
503,A,2,7,7
1356,0,4,0,0
115,3,7,0,0
1011,8,0,8,8
9,7,3,0,0
844,0,3,8,8
1098,5,2,A,A
876,2,5,s,s
96,3,7,0,0
1735,0,2,7,7
1399,5,s,1,1
1520,0,s,4,4
1286,3,9,5,5
1506,5,5,5,5
434,0,9,7,7
839,1,3,A,A
1016,8,0,8,8
126,4,7,0,0
1094,5,2,A,A
1028,8,2,8,8
1070,5,3,A,A
891,8,5,5,5
1756,0,2,7,7
1818,0,0,0,0
371,s,s,s,s
331,7,B,7,7
833,1,3,A,A
876,2,5,s,s
108,3,7,0,0
727,2,s,s,2
1068,5,3,A,A
577,3,7,0,0
703,2,6,2,2
908,9,3,5,5
681,2,6,2,2
589,3,7,0,0
21,7,3,0,0
1738,0,2,7,7
1417,5,1,A,A
1210,3,0,0,0
960,7,3,3,3
820,0,3,0,0
94,5,2,B,B
575,2,7,B,B
468,0,9,6,6
701,2,6,2,2
71,5,s,s,5
706,2,6,2,2
1718,0,3,0,0
971,7,3,3,3
412,3,0,7,7
259,7,0,8,8
358,5,A,3,3
793,6,9,2,2
950,8,2,A,A
1147,7,0,3,3
1099,5,2,A,A
80,7,2,B,B
499,A,2,7,7
1080,2,B,7,7
906,9,3,5,5
1743,0,2,7,7
1470,5,7,0,0
7,7,3,0,0
669,0,7,3,3
826,0,3,0,0
985,5,0,8,8
1153,5,0,2,2
430,2,A,7,7
1495,5,5,5,5
131,4,7,0,0
1723,0,3,0,0
421,2,A,7,7
282,5,0,8,8
116,3,7,0,0
1003,7,2,3,3
1373,8,s,0,0
42,7,3,0,0
505,5,B,7,7
1512,0,s,4,4
48,5,2,0,0
1022,8,2,8,8
567,2,7,B,B
802,A,3,s,A
680,2,6,2,2
1306,1,A,A,A
1483,4,7,0,0
270,5,0,8,8
700,3,0,2,0
768,A,7,s,A
1068,5,3,A,A
676,2,6,2,2
1114,3,3,3,3
1411,5,5,8,8
878,8,7,5,5
1439,5,0,0,0
1455,5,A,A,A
1144,7,0,3,3
1822,0,0,0,0
216,7,B,7,7
764,9,2,s,2
280,5,0,8,8
138,4,7,A,A
815,B,2,7,7
806,6,9,2,2
323,7,B,7,7
696,2,6,2,2
1589,A,1,A,A
1795,0,0,0,0
528,3,0,0,0
851,0,3,8,8
382,3,3,0,0
1461,5,8,A,A
365,s,s,s,s
1098,5,2,A,A
970,7,3,3,3
1001,7,2,3,3
439,0,9,7,7
996,7,2,3,3
1722,0,3,0,0
726,2,s,s,2
1093,5,2,A,A
1070,5,3,A,A
971,7,3,3,3
153,0,s,7,7
64,5,s,s,5
1555,8,0,5,5
1598,A,1,8,8
1530,A,s,4,4
1406,5,5,8,8
1196,5,B,7,7
455,0,9,7,7
1223,3,1,A,A
543,0,7,3,3
653,0,7,3,3
524,B,2,5,5
238,7,B,7,7
1614,B,2,7,7
166,5,0,8,8
675,2,6,2,2
1464,5,7,0,0
1063,5,3,A,A
1429,5,0,0,0
1812,0,0,0,0
465,2,9,6,6
437,0,9,7,7
334,7,B,7,7
258,7,0,8,8
959,8,2,A,A
1601,A,1,8,8
554,2,7,B,B
152,5,0,8,8
1146,7,0,3,3
683,2,6,2,2
214,8,0,5,5
943,A,2,A,A
1582,9,3,5,5
1383,4,s,0,0
584,3,7,0,0
737,0,s,s,2
1399,5,s,1,1
794,A,3,s,A
1232,3,0,8,8
1190,7,B,7,7
174,7,0,4,4
1544,8,s,5,5
1627,B,2,5,5
182,7,0,4,4
1210,3,0,0,0
1450,5,A,1,1
194,8,0,5,5
109,3,7,0,0
978,7,5,3,3
108,3,7,0,0
1262,7,8,5,5
588,s,5,s,8
1543,5,s,A,A
1755,0,2,7,7
387,2,A,7,7
3,0,s,s,0
1546,8,s,5,5
699,2,6,2,2
995,7,3,3,3
504,B,2,7,7
576,3,7,0,0
1466,5,7,0,0
1694,0,7,3,3
535,0,7,3,3
150,5,0,8,8
361,s,s,s,s
380,s,s,s,s
1219,7,0,7,8
1009,8,0,8,8
1525,s,3,s,0
336,s,s,s,s
1789,0,0,0,0
650,0,7,3,3
420,2,A,7,7
680,0,3,0,0
1319,1,8,A,A
1322,1,7,A,A
1601,A,1,8,8
1797,0,0,0,0
1268,7,8,5,5
1591,A,1,A,A
1743,0,2,7,7
568,2,7,B,B
561,2,7,B,B
1181,5,B,2,2
481,A,2,7,7
872,3,7,s,s
1756,0,2,7,7
10,7,3,0,0
555,2,7,B,B
1299,1,A,A,A
53,5,s,s,5
809,B,2,7,7
703,2,6,2,2
1293,3,9,5,5
1111,3,3,3,3
18,7,3,0,0
1659,0,0,3,3
860,A,4,7,7
1525,A,s,4,4
1625,B,2,5,5
1246,4,A,7,7
1196,5,B,7,7
735,0,s,s,2
380,s,s,s,s
1461,5,8,A,A
1635,0,3,3,3
1208,3,0,0,0
560,2,7,B,B
1650,0,7,3,3
1593,A,1,A,A
1618,B,2,7,7
214,8,0,5,5
1070,2,0,7,7
304,7,B,7,7
1430,5,0,0,0
97,3,7,0,0
1711,0,5,2,2
165,0,s,7,7
980,7,5,3,3
790,A,5,s,A
528,0,7,3,3
1023,8,2,8,8
1224,3,0,8,8
1645,0,7,3,3
902,9,3,5,5
5,7,3,0,0
567,3,0,0,0
382,s,s,s,s
421,2,A,7,7
800,A,3,s,A
1760,0,2,7,7
725,2,0,7,7
34,8,5,0,0
94,5,2,B,B
218,7,B,7,7
737,0,s,s,2
266,5,0,8,8
1789,0,0,0,0
388,2,A,7,7
1037,7,3,3,3
821,0,3,0,0
299,A,5,2,2
644,2,7,3,3
1702,0,7,3,3
290,A,5,2,2
503,A,2,7,7
325,7,B,7,7
875,8,5,5,5
665,7,7,s,3
190,7,0,4,4
250,8,0,5,5
1458,5,8,A,A
646,2,7,3,3
369,s,s,s,s
967,7,3,3,3
1102,5,2,A,A
885,2,5,s,s
1803,0,0,0,0
1656,0,0,3,3
688,2,6,2,2
1614,B,2,7,7
833,1,3,A,A
1125,3,7,3,3
115,3,7,0,0
465,2,9,6,6
1275,5,8,5,5
358,s,s,s,s
217,7,B,7,7
299,7,B,7,7
566,2,7,B,B
1218,3,1,A,A
254,7,0,8,8
411,3,0,7,7
500,5,0,2,2
511,B,2,7,7
875,8,5,5,5
1042,7,3,3,3
307,7,B,7,7
594,3,7,0,0
501,A,2,7,7
1468,5,7,0,0
1538,8,s,5,5
595,3,7,0,0
12,7,3,0,0
451,0,9,7,7
394,2,A,7,7
758,9,2,s,2
662,0,7,3,3
1148,7,0,3,3
875,3,7,s,s
771,A,7,s,A
223,7,B,7,7
1259,5,8,5,5
271,5,5,5,5
1004,7,2,3,3
1154,5,0,2,2
899,8,5,5,5
1804,0,0,0,0
371,s,s,s,s
1299,1,A,A,A
142,4,7,A,A
313,7,B,7,7
1668,0,A,4,4
1228,3,0,8,8
99,3,7,0,0
214,8,0,5,5
33,8,5,0,0
293,7,B,7,7
1145,7,0,3,3
919,A,2,A,A
1150,7,0,3,3
1392,5,s,1,1
1481,5,7,0,0
1746,0,2,7,7
918,A,2,A,A
849,0,3,8,8
1347,1,4,0,0
1292,3,9,5,5
1032,7,3,3,3
603,2,6,2,2
956,8,2,A,A
125,4,7,0,0
255,7,0,8,8
1707,0,5,2,2
32,8,5,0,0
312,7,B,7,7
1327,1,7,A,A
1271,7,8,5,5
677,2,6,2,2
1094,5,2,A,A
20,7,3,0,0
160,5,0,8,8
258,7,0,8,8
851,0,3,8,8
1336,1,5,A,A
865,8,5,5,5
262,7,0,8,8
930,0,2,A,A
1593,A,1,A,A
44,7,3,0,0
234,7,B,7,7
885,8,7,5,5
339,s,s,s,s
1357,0,4,0,0
1768,0,2,7,7
840,0,3,8,8
876,8,7,5,5
1108,0,0,0,0
381,s,s,s,s
589,3,7,0,0
921,0,3,0,0
19,7,3,0,0
457,2,9,6,6
599,3,7,0,0
1132,3,0,3,3
334,7,B,7,7
797,A,3,s,A
454,0,9,7,7
778,A,7,s,A
0,7,3,0,0
409,3,0,7,7
256,7,0,8,8
325,7,B,7,7
903,9,3,5,5
1367,0,4,0,0
769,7,9,2,2
1230,3,0,8,8
1037,7,3,3,3
1448,5,A,1,1
1231,3,0,8,8
256,7,0,8,8
231,7,B,7,7
874,8,5,5,5
1330,1,7,A,A
591,3,7,0,0
390,2,A,7,7
874,8,5,5,5
379,s,s,s,s
384,2,A,7,7
1590,A,1,A,A
692,2,6,2,2
1258,5,8,5,5
751,A,s,s,2
478,0,9,6,6
288,7,B,7,7
866,8,5,5,5
1135,3,0,3,3
1727,0,3,0,0
172,7,0,4,4
1551,8,0,5,5
135,4,7,A,A
661,0,7,3,3
88,5,2,B,B
548,0,7,3,3
910,9,3,5,5
1149,7,0,3,3
653,0,7,3,3
961,7,3,3,3
1050,8,3,3,3
1321,1,7,A,A
927,0,3,3,3
593,3,7,0,0
1626,B,2,5,5
572,2,7,B,B
884,8,7,5,5
313,7,B,7,7
296,7,B,7,7
196,0,7,3,3
1546,8,s,5,5
34,8,5,0,0
175,7,0,4,4
819,0,3,0,0
271,5,0,8,8
1148,7,0,3,3
861,A,4,7,7
1329,1,7,A,A
1521,0,s,4,4
866,8,5,5,5
1483,4,7,0,0
924,0,2,A,A
702,2,6,2,2
860,2,s,s,s
1232,3,0,8,8
1627,B,2,5,5
120,4,7,0,0
1666,0,0,3,3
835,1,3,A,A
1395,5,s,1,1
126,4,7,0,0
1371,8,s,0,0
667,0,7,3,3
395,2,A,7,7
184,7,0,4,4
1466,5,7,0,0
1609,B,2,7,7
1497,5,5,5,5
1662,0,0,3,3
1811,0,0,0,0
297,7,B,7,7
283,5,0,8,8
1209,3,0,0,0
384,2,A,7,7
789,A,5,s,A
792,A,3,s,A
473,0,9,6,6
873,8,5,5,5
1694,0,7,3,3
811,B,2,7,7
894,8,5,5,5
387,2,A,7,7
1164,5,2,2,2
406,2,A,7,7
452,0,9,7,7
599,s,5,s,8
1237,4,A,7,7
835,1,3,A,A
1413,5,5,8,8
288,7,B,7,7
886,8,7,5,5
814,B,2,7,7
966,7,3,3,3
298,7,B,7,7
810,6,9,2,2
1786,0,0,0,0
549,0,7,3,3
567,3,0,0,0
283,5,5,3,3
119,3,7,0,0
173,7,0,4,4
35,8,5,0,0
907,9,3,5,5
1049,8,3,3,3
17,7,3,0,0
236,7,B,7,7
1464,5,7,0,0
745,A,s,s,2
580,s,5,s,8
437,0,9,7,7
1086,5,2,A,A
1449,5,A,1,1
516,B,2,5,5
1679,0,A,4,4
1723,0,3,0,0
1217,3,1,A,A
1620,B,2,5,5
314,7,B,7,7
619,2,6,2,2
17,3,s,s,3
920,A,2,A,A
1451,5,A,1,1
1793,0,0,0,0
711,3,0,0,0
411,3,0,7,7
1646,0,7,3,3
1041,3,0,7,7
225,7,B,7,7
141,4,7,A,A
30,8,5,0,0
1111,3,3,3,3
1158,5,0,2,2
168,7,0,4,4
1417,5,1,A,A
744,A,s,s,2
309,7,B,7,7
625,2,7,3,3
1486,s,A,s,A
1194,5,B,7,7
485,A,2,7,7
113,3,7,0,0
56,5,2,0,0
285,5,0,8,8
1209,3,0,0,0
317,7,B,7,7
1403,5,s,1,1
102,3,7,0,0
1801,0,0,0,0
987,7,3,3,3
1487,4,7,0,0
101,3,7,0,0
121,4,7,0,0
107,3,7,0,0
1121,3,7,3,3
1609,B,2,7,7
1099,5,2,A,A
1664,0,0,3,3
805,B,2,7,7
1536,8,s,5,5
1722,0,3,0,0
844,0,3,8,8
1059,5,3,A,A
1077,5,3,A,A
354,s,s,s,s
606,2,6,2,2
440,0,9,7,7
1616,B,2,7,7
894,8,5,5,5
287,5,0,8,8
1094,5,2,A,A
1304,1,A,A,A
716,9,6,2,2
1601,A,1,8,8
1494,5,5,5,5
175,7,0,4,4
1320,1,7,A,A
96,3,7,0,0
283,5,5,3,3
1558,8,0,5,5
9,0,s,s,0
596,3,7,0,0
1226,3,0,8,8
653,0,7,3,3
724,2,s,s,2
1334,1,5,A,A
756,9,2,s,2
1470,5,7,0,0
843,0,3,8,8
908,B,2,s,s
129,4,7,0,0
1340,1,5,A,A
880,8,7,5,5
447,0,9,7,7
1508,5,5,5,5
52,5,s,s,5
30,8,5,0,0
370,s,s,s,s
836,1,3,A,A
381,3,3,0,0
1779,0,0,0,0
1151,7,0,3,3
718,9,6,2,2
557,2,7,B,B
731,2,s,s,2
1002,7,2,3,3
1569,9,5,5,5
787,A,5,s,A
1747,0,2,7,7
978,7,5,3,3
468,0,9,6,6
1724,0,3,0,0
1471,5,7,0,0
707,3,0,2,0
253,7,0,8,8
498,A,2,7,7
595,3,7,0,0
1387,4,s,0,0
937,A,2,A,A
88,8,s,s,8
481,A,2,7,7
737,0,s,s,2
641,2,7,3,3
844,0,3,8,8
1195,5,B,7,7
1272,5,8,5,5
1369,8,s,0,0
340,s,s,s,s
562,2,7,B,B
693,2,6,2,2
1030,8,2,8,8
995,7,3,3,3
650,0,7,3,3
237,7,B,7,7
495,A,2,7,7
231,7,B,7,7
1373,8,s,0,0
1116,3,7,3,3
785,A,5,s,A
127,4,7,0,0
370,s,s,s,s
1019,8,0,8,8
1421,5,1,A,A
456,2,9,6,6
410,3,0,7,7
1646,0,7,3,3
1729,0,2,7,7
1707,0,5,2,2
1503,5,5,5,5
1003,7,2,3,3
531,0,7,3,3
1222,3,1,A,A
840,0,3,8,8
772,A,7,s,A
1042,7,3,3,3
638,2,7,3,3
76,7,2,B,B
1171,5,0,2,2
1588,A,1,A,A
265,5,0,8,8
1516,0,s,4,4
363,s,s,s,s
418,3,0,7,7
1637,0,3,3,3
1631,B,2,5,5
1821,0,0,0,0
94,5,2,B,B
728,2,s,s,2
380,s,s,s,s
1458,5,8,A,A
988,7,3,3,3
140,4,7,A,A
904,9,3,5,5
679,2,6,2,2
612,2,6,2,2
1166,5,2,2,2
948,8,2,A,A
1647,0,7,3,3
138,4,7,A,A
1176,5,B,2,2
1291,3,9,5,5
1095,5,2,A,A
87,5,2,B,B
684,2,6,2,2
389,2,A,7,7
355,5,A,3,3
546,0,7,3,3
490,5,0,2,2
1790,0,0,0,0
1076,5,3,A,A
521,B,2,5,5
1083,5,2,A,A
1627,B,2,5,5
1376,8,s,0,0
473,0,9,6,6
207,8,0,5,5
1720,0,3,0,0
303,7,B,7,7
1460,5,8,A,A
1691,0,8,5,5
474,7,0,3,3
253,7,0,8,8
106,7,s,s,7
148,5,0,8,8
328,8,0,A,A
593,3,7,0,0
128,4,7,0,0
455,0,9,7,7
849,0,3,8,8
1630,B,2,5,5
1135,3,0,3,3
1269,7,8,5,5
842,0,3,8,8
564,3,0,0,0
301,7,B,7,7
910,9,3,5,5
597,3,7,0,0
307,7,B,7,7
558,2,7,B,B
750,A,s,s,2
1268,7,8,5,5
1275,5,8,5,5
1029,8,2,8,8
954,7,3,0,0
1499,3,s,0,0
1309,1,8,A,A
184,7,0,4,4
1355,3,5,8,8
1017,8,0,8,8
1792,0,0,0,0
19,3,s,s,3
241,7,0,8,8
389,2,A,7,7
110,3,7,0,0
927,0,2,A,A
194,8,0,5,5
916,0,3,0,0
1527,A,s,4,4
507,B,2,7,7
374,3,3,0,0
1021,8,2,8,8
820,0,3,0,0
653,0,7,3,3
466,2,9,6,6
1477,5,7,0,0
1460,5,8,A,A
407,2,A,7,7
1784,0,0,0,0
254,7,0,8,8
992,7,3,3,3
10,7,3,0,0
959,8,2,A,A
1150,8,s,0,0
561,2,7,B,B
573,2,7,B,B
538,0,7,3,3
470,0,9,6,6
614,2,6,2,2
949,8,2,A,A
98,3,7,0,0
840,0,3,8,8
1287,3,9,5,5
825,0,3,0,0
490,A,2,7,7
1275,3,A,7,7
406,2,A,7,7
175,7,0,4,4
1714,0,5,2,2
1209,3,0,0,0
469,0,9,6,6
1042,7,3,3,3
978,7,5,3,3
1305,1,A,A,A
333,7,B,7,7
422,8,2,5,5
304,7,B,7,7
65,5,2,0,0
99,3,7,0,0
1567,9,5,5,5
399,2,A,7,7
230,7,B,7,7
360,s,s,s,s
1045,8,3,3,3
369,s,s,s,s
1418,5,1,A,A
1788,0,0,0,0
428,2,A,7,7
78,7,2,B,B
119,3,7,0,0
1470,5,7,0,0
1176,5,B,2,2
855,A,4,7,7
1466,5,7,0,0
1001,7,2,3,3
1161,5,0,2,2
849,0,3,8,8
883,2,5,s,s
35,2,s,s,2
810,B,2,7,7
628,2,7,3,3
1782,0,0,0,0
1558,8,0,5,5
1344,1,4,0,0
1743,0,2,7,7
92,5,2,B,B
860,A,4,7,7
138,4,7,A,A
229,7,B,7,7
166,0,s,7,7
385,8,3,5,5
174,7,0,4,4
1630,B,2,5,5
1344,1,4,0,0
1110,3,3,3,3
670,0,7,3,3
186,7,0,4,4
1822,0,0,0,0
1692,0,7,3,3
1172,5,0,2,2
660,0,7,3,3
373,s,s,s,s
218,7,B,7,7
495,A,2,7,7
561,2,7,B,B
836,1,3,A,A
43,7,3,0,0
96,3,7,0,0
1257,5,A,7,7
1110,0,0,0,0
121,4,7,0,0
100,7,s,s,7
971,7,3,3,3
491,A,2,7,7
1140,7,0,3,3
985,7,3,3,3
502,A,2,7,7
1088,5,2,A,A
1346,1,4,0,0
434,0,9,7,7
421,2,A,7,7
101,3,7,0,0
1412,5,5,8,8
707,2,6,2,2
1148,7,0,3,3
417,8,2,5,5
516,B,2,5,5
259,7,0,8,8
1478,5,7,0,0
1162,5,0,2,2
191,7,0,4,4
698,2,6,2,2
171,7,0,4,4
75,7,2,B,B
165,5,0,8,8
209,8,0,5,5
1481,5,7,0,0
67,5,2,0,0
1747,0,2,7,7
169,7,0,4,4
798,A,3,s,A
1281,5,8,5,5
795,A,3,s,A
719,9,6,2,2
295,7,B,7,7
40,7,3,0,0
1435,5,0,0,0
519,B,2,5,5
409,3,0,7,7
506,5,B,7,7
1301,1,A,A,A
1193,7,B,7,7
191,7,0,4,4
918,A,2,A,A
687,2,6,2,2
228,7,B,7,7
978,7,5,3,3
417,3,0,7,7
413,8,2,5,5
590,3,7,0,0
1396,5,s,1,1
1554,8,0,5,5
915,A,2,A,A
812,B,2,7,7
924,0,2,A,A
75,8,s,s,8
796,A,3,s,A
578,3,7,0,0
907,9,3,5,5
1045,8,3,3,3
1592,A,1,A,A
1398,5,s,1,1
521,B,2,5,5
433,0,9,7,7
1305,1,A,A,A
1342,1,5,A,A
419,3,0,7,7
1482,4,7,0,0
963,7,3,3,3
364,s,s,s,s
793,A,3,s,A
691,2,6,2,2
661,0,7,3,3
1098,5,2,A,A
672,2,6,2,2
725,2,s,s,2
191,7,0,4,4
1684,0,8,5,5
776,A,7,s,A
420,2,A,7,7
859,A,4,7,7
334,7,B,7,7
1355,1,4,0,0
100,7,s,s,7
788,A,5,s,A
1649,0,7,3,3
66,5,2,0,0
1747,0,2,7,7
66,5,2,0,0
151,0,s,7,7
29,8,5,0,0
416,3,0,7,7
1526,A,s,4,4
1701,0,7,3,3
694,2,6,2,2
1362,0,4,0,0
1708,0,5,2,2
1629,B,2,5,5
1740,0,2,7,7
262,7,0,8,8
1059,5,3,A,A
248,7,0,8,8
332,7,B,7,7
1415,5,5,8,8
108,3,7,0,0
1611,3,3,7,3
1341,1,5,A,A
905,9,3,5,5
985,7,3,3,3
52,5,2,0,0
777,A,7,s,A
659,0,7,3,3
752,7,A,9,7
454,0,9,7,7
313,7,B,7,7
449,0,9,7,7
1036,7,3,3,3
1264,5,A,5,7
1805,0,0,0,0
592,3,7,0,0
1536,8,s,5,5
1370,8,s,0,0
1744,0,2,7,7
1732,0,2,7,7
265,5,0,8,8
29,8,5,0,0
828,1,3,A,A
1822,0,0,0,0
985,7,3,3,3
472,0,9,6,6
953,8,2,A,A
141,4,7,A,A
752,A,s,s,2
1703,0,7,3,3
1184,5,B,2,2
282,5,0,8,8
1131,3,0,3,3
907,9,3,5,5
164,5,0,8,8
931,0,2,A,A
492,5,0,2,2
1658,0,0,3,3
81,7,2,B,B
33,8,5,0,0
316,7,B,7,7
1104,3,3,3,3
795,6,9,2,2
1201,3,0,0,0
111,3,7,0,0
1741,0,2,7,7
