,Soprano,Alto,Tenor,Bass
502,B,7,7,7
309,0,9,5,5
330,2,6,2,2
641,2,0,5,5
809,5,B,7,7
1167,7,0,7,7
1143,0,9,6,6
119,4,0,0,0
336,2,7,4,4
925,B,2,7,7
1184,7,7,4,4
542,7,9,5,5
957,5,B,7,7
511,7,7,4,4
1183,7,7,4,4
560,B,4,0,0
956,5,B,7,7
786,0,9,9,9
1078,2,B,7,7
1232,2,0,7,7
788,0,9,9,9
438,9,7,0,0
207,4,0,2,2
1332,0,0,0,0
551,7,9,5,5
3184,0,2,5,5
721,2,0,7,7
674,0,B,4,4
709,0,9,0,0
402,0,2,2,2
2698,9,0,5,5
559,B,4,0,0
2039,0,8,4,4
202,4,0,0,0
631,2,0,5,5
1003,2,B,7,7
88,2,s,s,B
382,0,4,0,0
415,B,7,4,4
78,4,0,7,4
98,5,9,5,5
324,2,7,4,4
927,B,5,7,9
1282,4,0,s,4
20,7,4,0,0
506,4,9,6,6
146,0,0,0,0
594,5,B,7,7
941,9,5,5,9
1314,0,0,0,0
1068,0,6,2,2
995,2,0,7,7
1185,7,7,4,4
595,5,B,7,7
923,B,2,7,7
28,5,2,2,2
406,7,B,7,7
965,4,0,9,9
1109,9,7,2,2
418,B,7,4,4
433,s,7,9,9
413,s,7,7,7
92,7,7,4,4
46,5,2,2,2
1413,5,B,2,2
544,7,9,5,5
342,7,0,s,2
1160,B,2,7,7
1252,4,2,s,0
715,0,9,0,0
2689,9,s,5,5
483,4,8,4,4
900,0,9,6,6
1004,2,B,7,7
1047,5,B,7,7
2901,5,B,7,7
623,0,4,9,9
252,9,B,s,9
1244,2,B,7,7
680,0,B,4,4
197,4,0,0,0
1289,0,0,0,0
17,7,4,0,0
449,9,7,0,0
188,0,0,0,0
1255,0,0,0,0
631,2,0,5,5
187,5,0,s,2
662,2,B,2,2
1046,5,B,7,7
240,2,B,7,7
623,4,0,9,9
1004,2,B,7,7
94,7,7,4,4
461,9,6,2,2
164,0,0,0,0
776,9,9,9,9
488,2,7,B,B
392,0,6,2,2
124,2,0,7,7
405,0,2,2,2
519,7,4,B,B
1653,0,2,2,2
845,4,B,7,7
1671,B,7,B,B
486,B,7,7,7
138,2,B,7,7
611,4,0,9,9
1117,B,7,0,0
455,9,7,0,0
664,4,0,4,4
677,0,B,4,4
406,0,2,2,2
1630,0,9,0,0
615,4,0,9,9
1234,2,0,7,7
1230,2,0,7,7
693,0,4,4,4
783,0,9,9,9
534,2,9,6,6
837,2,B,7,7
97,5,9,5,5
500,4,8,4,4
1192,7,4,7,7
417,B,7,4,4
2071,4,8,4,4
908,0,9,6,6
970,2,0,9,9
833,4,B,7,7
789,0,9,9,9
1160,B,2,7,7
1006,B,7,2,7
819,5,B,7,7
110,4,0,0,0
243,2,B,7,7
994,2,0,7,7
864,4,4,s,0
2488,2,s,5,5
684,0,4,4,4
1575,B,5,2,2
1444,7,9,0,0
123,2,0,7,7
1024,2,9,B,0
417,B,7,4,4
2101,B,9,4,4
140,2,B,7,7
630,B,7,4,4
149,0,0,0,0
422,B,7,4,4
89,7,7,4,4
1363,7,0,0,0
1280,0,0,0,0
808,5,B,7,7
1330,0,0,0,0
1281,0,0,0,0
986,2,0,7,7
604,4,0,9,9
903,0,9,6,6
603,4,0,9,9
1286,0,0,0,0
1992,4,9,5,5
250,9,0,s,9
280,4,9,5,5
126,2,0,7,7
167,0,0,0,0
719,0,9,0,0
573,5,9,5,5
1141,0,9,6,6
768,0,0,0,0
222,4,0,4,4
967,2,0,9,9
1291,0,0,0,0
366,6,9,s,2
1336,0,0,0,0
905,0,9,6,6
1534,4,7,0,0
2032,0,8,4,4
668,2,B,2,2
428,B,7,4,4
1105,4,9,5,5
1273,0,0,0,0
111,4,0,0,0
625,2,0,5,5
1264,0,0,0,0
71,4,0,5,4
1001,2,0,7,7
476,9,6,2,2
1239,2,0,7,7
267,4,B,7,7
628,2,0,5,5
1078,2,B,7,7
1086,4,B,7,7
246,9,0,s,9
15,7,4,0,0
391,0,6,2,2
597,5,B,7,7
688,0,4,4,4
291,4,9,5,5
226,4,0,4,4
705,2,0,0,0
3079,9,5,9,9
345,7,0,s,2
1144,0,9,6,6
384,0,6,2,2
332,2,6,2,2
1214,5,0,5,5
1219,4,0,5,5
160,0,0,0,0
72,4,0,7,4
251,2,B,7,7
348,7,B,s,2
66,4,0,5,4
463,9,6,2,2
873,4,9,5,5
577,5,B,7,7
1146,9,6,2,2
101,5,9,5,5
1135,2,9,6,6
1328,0,0,0,0
396,0,2,2,2
66,2,s,s,0
498,B,7,7,7
1129,2,9,6,6
499,B,7,7,7
166,0,0,0,0
1324,0,0,0,0
203,4,0,0,0
175,5,4,s,2
891,2,9,6,6
506,7,7,4,4
1216,5,0,5,5
441,9,7,0,0
990,2,0,7,7
826,s,2,s,0
219,4,0,4,4
1069,4,B,7,7
711,0,9,0,0
386,0,6,2,2
439,s,7,9,9
633,2,0,5,5
659,2,B,2,2
487,2,7,B,B
548,7,9,5,5
454,9,7,0,0
820,5,B,7,7
127,4,2,s,0
1079,2,B,7,7
326,2,7,4,4
1110,4,9,5,5
475,9,6,2,2
1706,9,6,2,2
2954,7,B,4,4
188,5,0,s,2
200,7,B,s,4
1308,0,0,0,0
388,0,6,2,2
268,4,B,7,7
267,9,9,s,9
974,5,0,5,5
254,4,B,7,7
321,7,9,s,4
555,0,4,0,0
1152,B,2,7,7
848,4,B,7,7
808,5,B,7,7
1206,2,0,9,9
111,5,2,2,2
582,2,4,9,9
516,7,4,B,B
1232,5,2,s,B
747,B,8,4,4
812,s,0,0,0
1325,0,0,0,0
1002,2,B,7,7
553,5,9,5,5
114,4,0,0,0
695,0,4,4,4
1949,9,4,5,5
98,5,9,5,5
907,0,9,6,6
2167,B,s,9,9
252,4,B,7,7
2170,B,s,9,9
956,5,B,7,7
13,7,4,0,0
174,5,4,s,2
346,2,7,4,4
60,4,0,5,4
1146,0,9,6,6
516,7,7,4,4
1029,4,9,0,0
193,4,0,0,0
280,9,6,s,9
1204,4,0,9,9
245,2,B,7,7
73,2,s,s,B
1135,2,9,6,6
1429,7,B,9,7
379,0,4,0,0
3329,0,2,9,9
790,0,9,9,9
698,0,9,0,0
419,B,7,4,4
297,4,9,5,5
3305,9,7,B,B
487,B,7,7,7
1846,B,7,4,4
497,B,7,7,7
275,4,B,7,7
120,2,0,7,7
523,7,7,4,4
1339,0,0,0,0
852,4,9,5,5
116,4,0,0,0
886,0,9,5,5
814,5,9,5,5
974,5,0,5,5
1017,0,0,0,0
986,B,7,7,7
22,0,s,s,0
592,5,B,7,7
699,0,9,0,0
164,5,9,s,2
385,0,6,2,2
195,4,0,0,0
8,7,4,0,0
1036,5,0,9,9
1121,2,9,5,5
1126,0,9,5,5
322,7,9,s,4
121,2,0,7,7
1064,5,B,7,7
868,4,4,s,0
6,7,4,0,0
1254,4,7,s,0
573,5,9,5,5
49,4,0,4,4
381,6,9,s,2
339,2,7,4,4
1055,5,9,5,5
570,5,9,5,5
517,7,7,4,4
255,4,B,7,7
785,0,9,9,9
1177,7,7,4,4
502,B,7,7,7
1210,2,0,9,9
906,0,9,6,6
38,5,2,2,2
77,4,0,7,4
642,2,B,4,4
700,0,9,0,0
589,5,B,7,7
385,0,6,2,2
1341,0,0,0,0
1597,7,4,0,0
441,9,7,0,0
570,5,9,5,5
1239,2,0,7,7
1106,4,9,5,5
1300,2,0,s,5
358,7,0,s,2
1192,5,9,5,5
822,5,B,7,7
26,5,2,2,2
585,5,B,7,7
1123,B,7,0,0
429,B,7,4,4
602,4,0,9,9
1196,5,B,7,7
920,B,2,7,7
171,5,5,s,2
772,9,9,9,9
2129,9,9,9,9
173,0,0,0,0
1200,4,0,9,9
251,2,B,7,7
1221,4,0,5,5
564,2,B,8,8
529,4,0,0,0
752,B,8,4,4
1285,0,0,0,0
1039,5,0,9,9
711,0,9,0,0
517,7,7,4,4
398,0,2,2,2
2,0,s,s,0
1131,2,9,6,6
205,7,9,s,4
989,2,0,7,7
917,s,5,9,9
1075,2,B,7,7
192,4,0,0,0
211,4,0,2,2
74,4,0,7,4
491,B,7,7,7
1292,0,0,0,0
1316,0,0,0,0
375,0,6,2,2
1013,s,9,0,0
1292,4,0,s,4
517,7,4,B,B
915,B,2,7,7
419,B,7,4,4
56,4,0,4,4
858,4,7,4,4
1678,B,7,B,B
652,2,B,2,2
1441,7,9,0,0
1043,5,0,9,9
257,4,B,7,7
326,2,7,4,4
1323,0,0,0,0
1280,0,0,0,0
667,2,B,2,2
6,0,s,s,0
1082,4,B,7,7
2150,9,s,9,9
951,5,9,5,5
1499,5,7,0,0
1047,5,B,7,7
654,2,B,2,2
806,s,0,0,0
145,0,0,0,0
210,4,0,2,2
814,s,0,0,0
908,0,9,6,6
1289,0,0,0,0
2433,2,s,4,4
1259,4,7,s,0
1247,2,B,7,7
579,5,B,7,7
1958,B,2,9,9
694,0,4,4,4
1306,0,0,0,0
308,9,6,s,2
200,4,0,0,0
669,2,B,2,2
66,5,2,0,0
1730,7,7,7,7
1117,2,9,5,5
844,4,B,7,7
721,B,9,2,2
179,0,0,0,0
1100,4,7,4,4
470,s,6,9,9
736,B,9,2,2
1259,4,7,s,0
404,0,2,2,2
1459,4,9,0,0
1323,0,0,0,0
766,2,B,7,7
68,5,2,0,0
1101,4,7,4,4
992,2,0,7,7
411,s,7,7,7
3383,B,2,7,7
1043,5,0,9,9
712,0,9,0,0
488,2,7,B,B
744,B,8,4,4
565,5,9,5,5
1110,4,9,5,5
1006,2,B,7,7
334,2,6,2,2
973,5,0,5,5
1211,2,0,9,9
373,0,6,2,2
892,2,9,6,6
36,0,s,s,0
578,5,B,7,7
110,4,0,0,0
276,9,6,s,9
47,5,2,2,2
608,4,0,9,9
1226,2,0,7,7
283,9,4,s,9
550,7,9,5,5
204,4,0,2,2
1191,5,9,5,5
192,4,0,0,0
181,0,0,0,0
374,0,6,2,2
634,2,0,5,5
347,2,7,4,4
2596,7,B,7,7
1005,2,B,7,7
973,5,0,5,5
40,5,2,2,2
1274,0,0,0,0
301,9,4,s,2
738,B,9,2,2
120,4,4,s,0
479,s,6,9,9
662,2,B,2,2
652,2,B,2,2
1051,0,9,4,9
829,s,2,s,0
1053,5,9,5,5
342,2,7,4,4
1045,5,B,7,7
994,B,7,5,7
191,0,0,0,0
844,4,B,7,7
1052,5,9,5,5
743,B,9,2,2
626,2,0,5,5
470,9,6,2,2
474,4,8,4,4
533,7,9,5,5
2947,6,0,2,2
659,2,B,2,2
226,4,0,4,4
468,9,6,2,2
13,7,4,0,0
1385,9,0,B,0
1340,0,0,0,0
1336,0,0,0,0
885,0,9,5,5
1276,0,0,0,0
340,2,7,4,4
595,5,B,7,7
1266,A,7,3,3
870,4,9,5,5
1075,2,B,7,7
449,s,7,9,9
323,2,9,5,5
222,4,0,4,4
1016,0,0,0,0
355,B,7,4,4
1518,4,7,0,0
660,2,B,2,2
466,9,6,2,2
1261,4,9,s,0
523,7,7,4,4
341,2,7,4,4
984,2,0,7,7
702,2,0,0,0
757,2,B,7,7
997,2,0,7,7
2003,4,9,5,5
930,B,2,7,7
1147,0,9,6,6
1133,2,9,6,6
166,0,0,0,0
919,B,2,7,7
388,7,B,7,7
233,4,0,6,6
84,7,7,4,4
662,2,B,2,2
749,B,8,4,4
397,0,2,2,2
57,5,2,0,0
1202,5,4,s,9
552,5,9,5,5
704,0,9,0,0
2271,2,4,5,5
254,4,B,7,7
485,B,7,7,7
709,0,9,0,0
592,5,B,7,7
123,2,0,7,7
404,0,2,2,2
533,4,0,0,0
786,0,9,9,9
822,s,2,s,0
1303,0,0,0,0
1280,0,0,0,0
2381,B,2,2,2
1243,2,B,7,7
1115,4,9,5,5
440,9,7,0,0
88,2,s,s,B
13,7,4,0,0
917,B,2,7,7
2147,5,9,2,2
767,B,8,4,4
29,0,s,s,0
131,2,0,7,7
155,0,0,0,0
30,5,2,2,2
983,4,0,5,5
396,0,2,2,2
1051,5,9,5,5
281,9,6,s,9
365,0,7,4,4
792,5,9,9,9
699,4,0,0,0
1321,0,0,0,0
396,0,2,2,2
2521,7,7,B,B
1043,5,0,9,9
516,7,7,4,4
1341,0,0,0,0
200,4,0,0,0
367,0,7,4,4
909,0,9,6,6
197,4,0,0,0
152,0,0,0,0
759,B,8,4,4
118,4,0,0,0
395,0,6,2,2
611,4,0,9,9
972,5,0,5,5
400,7,B,7,7
789,0,9,9,9
246,2,B,7,7
434,9,7,0,0
763,2,B,7,7
1155,B,2,7,7
1321,0,0,0,0
442,9,7,0,0
881,2,9,5,5
517,7,7,4,4
216,4,0,4,4
875,4,9,5,5
320,2,9,5,5
651,2,B,2,2
77,2,s,s,B
165,5,9,s,2
555,5,9,5,5
747,B,8,4,4
693,0,4,4,4
2865,5,9,2,2
863,4,7,4,4
437,9,7,0,0
512,7,7,4,4
732,B,9,2,2
46,5,2,2,2
1343,0,0,0,0
3533,2,B,2,2
1152,B,2,7,7
2018,2,8,4,4
548,7,9,5,5
561,5,9,5,5
795,5,9,9,9
566,5,9,5,5
150,0,0,0,0
2743,5,2,5,5
409,B,7,4,4
612,4,0,9,9
308,9,6,s,2
447,9,7,0,0
1132,2,9,6,6
1096,4,9,5,5
1617,0,4,0,0
1024,2,0,0,0
1207,2,0,9,9
923,B,2,7,7
791,0,9,9,9
26,5,2,2,2
1015,0,0,0,0
1174,B,2,7,7
951,5,9,5,5
1178,7,7,4,4
1036,5,0,9,9
766,2,B,7,7
683,0,B,4,4
1928,4,7,0,0
918,B,2,7,7
931,B,2,7,7
744,B,8,4,4
627,7,B,4,4
516,7,7,4,4
8,7,4,0,0
1315,0,0,0,0
148,0,0,0,0
136,2,0,7,7
162,0,0,0,0
340,2,7,4,4
1410,5,B,2,2
566,5,9,5,5
207,4,0,2,2
1805,2,9,5,5
790,0,0,0,0
675,0,B,4,4
583,5,B,7,7
412,B,7,4,4
1279,0,0,0,0
303,2,9,5,5
1160,7,B,7,7
537,7,9,5,5
938,7,7,4,4
2509,7,7,7,7
556,5,9,5,5
463,9,6,2,2
1037,5,0,9,9
555,5,9,5,5
77,4,0,7,4
977,0,7,9,B
342,2,7,4,4
2314,4,7,0,0
102,5,B,5,5
1124,0,9,5,5
366,0,7,4,4
938,7,7,4,4
1342,0,0,0,0
2108,B,8,4,4
1169,B,2,7,7
599,5,B,7,7
1015,0,0,0,0
726,B,9,2,2
372,0,6,2,2
271,9,7,s,9
530,4,0,0,0
1131,2,9,6,6
1058,5,B,7,7
602,4,0,9,9
745,B,8,4,4
111,4,0,0,0
1047,5,B,7,7
2027,B,2,7,7
35,5,2,2,2
257,9,B,s,9
1172,7,2,7,7
677,0,B,4,4
926,B,2,7,7
454,s,7,9,9
1332,0,0,0,0
293,9,6,s,2
91,7,7,4,4
285,9,4,s,9
326,2,7,4,4
443,s,7,9,9
884,0,9,5,5
854,4,9,5,5
556,5,9,5,5
203,4,0,0,0
1046,0,9,6,9
1030,4,0,0,0
167,5,9,s,2
881,2,9,5,5
137,2,0,7,7
1311,2,0,s,5
797,5,9,9,9
199,4,0,0,0
841,4,B,7,7
1095,2,7,B,7
896,2,9,6,6
1723,9,6,2,2
184,0,0,0,0
1109,4,9,5,5
534,7,9,5,5
738,A,0,5,5
1230,2,0,7,7
1064,2,6,2,2
1590,0,4,0,0
162,0,0,0,0
1139,2,9,6,6
1651,0,2,2,2
897,2,9,6,6
1287,4,0,s,4
92,7,7,4,4
48,5,2,0,0
572,5,9,5,5
122,2,0,7,7
711,0,9,0,0
618,4,0,9,9
564,5,9,5,5
25,5,2,2,2
82,4,0,7,4
854,4,9,5,5
90,7,7,4,4
823,5,B,7,7
2809,7,7,7,7
522,7,7,4,4
1045,5,B,7,7
1784,9,9,5,5
1020,2,0,0,0
163,5,9,s,2
2303,2,2,7,7
793,5,9,9,9
197,4,0,0,0
1149,0,9,6,6
886,0,9,5,5
478,9,6,2,2
2362,0,7,2,2
1330,0,0,0,0
905,0,9,6,6
549,7,9,5,5
1232,2,0,7,7
1336,0,0,0,0
950,5,9,5,5
467,s,6,9,9
801,5,9,9,9
446,s,7,9,9
533,7,9,5,5
999,2,0,7,7
329,2,7,4,4
171,0,0,0,0
1236,2,0,7,7
951,5,9,5,5
549,7,9,5,5
963,4,0,9,9
1176,7,7,4,4
165,0,0,0,0
899,2,9,6,6
1169,B,2,7,7
231,7,4,s,4
267,4,B,7,7
3047,2,7,7,7
595,5,B,7,7
1245,2,B,7,7
423,B,7,4,4
868,4,9,5,5
261,2,B,7,7
49,4,0,4,4
907,0,9,6,6
2045,0,6,2,2
1070,4,B,7,7
735,B,9,2,2
3452,5,2,5,5
488,4,8,4,4
100,4,s,s,0
434,9,7,0,0
1160,B,2,7,7
463,9,6,2,2
39,5,2,2,2
102,5,B,5,5
919,B,2,7,7
1651,0,2,2,2
986,2,0,7,7
906,7,4,B,0
1134,2,5,2,2
430,B,7,4,4
748,B,8,4,4
787,0,9,9,9
671,2,B,2,2
611,4,0,9,9
111,4,0,0,0
1203,4,0,9,9
564,5,9,5,5
101,5,9,5,5
764,B,8,4,4
163,5,9,s,2
1255,0,0,0,0
984,2,0,7,7
56,2,s,s,0
60,4,0,5,4
870,4,9,5,5
644,2,0,5,5
314,2,9,5,5
550,7,9,5,5
1225,2,0,7,7
1303,0,0,0,0
2157,9,s,9,9
2518,7,7,7,7
539,7,9,5,5
874,4,9,5,5
1316,9,7,0,0
668,2,B,4,4
597,5,B,7,7
31,5,2,2,2
664,2,B,2,2
1220,4,0,5,5
1628,0,9,0,0
122,2,0,7,7
421,B,7,4,4
458,9,6,2,2
1076,2,B,7,7
950,5,9,5,5
404,0,2,2,2
374,0,6,2,2
826,s,2,s,0
840,s,2,s,B
590,5,B,7,7
1153,B,2,7,7
243,2,B,7,7
1042,5,0,9,9
289,4,9,5,5
135,4,0,4,4
672,0,B,4,4
1140,0,9,6,6
416,s,7,7,7
773,9,9,9,9
590,5,B,7,7
249,9,0,s,9
157,5,7,s,2
647,2,B,4,4
856,4,9,5,5
1056,5,B,7,7
1011,0,0,0,0
1176,7,7,4,4
28,5,2,2,2
391,0,6,2,2
794,5,9,9,9
704,0,9,0,0
1519,4,7,0,0
328,2,7,4,4
2728,s,5,5,5
416,s,7,7,7
2377,B,2,2,2
498,2,7,B,B
237,7,2,s,4
434,s,7,9,9
2494,0,s,5,5
152,5,9,s,2
425,B,7,4,4
456,9,6,2,2
192,7,B,s,4
1242,2,B,7,7
963,4,0,9,9
473,9,6,2,2
218,7,7,s,4
1235,2,0,7,7
249,2,B,7,7
763,B,8,4,4
1761,4,4,7,7
361,0,7,4,4
77,2,s,s,B
373,0,6,2,2
1111,4,9,5,5
1341,0,0,0,0
1219,4,0,5,5
263,2,B,7,7
1148,0,9,6,6
74,7,4,0,0
2087,0,9,4,4
1100,4,7,4,4
35,0,s,s,0
1114,9,7,2,2
462,9,6,2,2
69,4,0,5,4
1363,7,0,0,0
709,0,9,0,0
706,0,9,0,0
1296,0,0,0,0
871,4,9,5,5
293,9,6,s,2
111,4,0,0,0
717,0,9,0,0
963,4,0,9,9
111,4,0,0,0
1107,4,9,5,5
54,4,0,4,4
479,9,6,2,2
707,0,9,0,0
432,9,7,0,0
532,7,9,5,5
1100,4,7,4,4
1278,0,0,0,0
45,0,s,s,0
101,5,9,5,5
343,2,7,4,4
726,B,9,2,2
46,5,2,2,2
299,4,9,5,5
743,4,0,7,7
245,2,B,7,7
380,6,9,s,2
783,0,9,9,9
184,0,0,0,0
720,B,9,2,2
750,B,8,4,4
1089,4,B,7,7
319,2,9,5,5
665,2,B,2,2
687,0,4,4,4
1189,5,9,5,5
83,4,0,7,4
419,B,7,4,4
1064,2,6,2,2
1178,7,4,7,7
580,5,B,7,7
2896,5,B,7,7
347,2,7,4,4
404,0,2,2,2
282,4,7,4,4
31,5,2,2,2
235,4,0,6,6
1006,2,B,7,7
838,2,B,7,7
1186,7,4,7,7
259,2,B,7,7
1716,9,6,2,2
385,0,6,2,2
1127,0,9,5,5
1320,0,0,0,0
2129,9,9,9,9
908,7,4,B,0
124,2,0,7,7
2022,2,8,4,4
115,4,0,0,0
103,5,B,5,5
1129,2,9,6,6
752,B,8,4,4
776,9,9,9,9
3112,2,5,4,5
788,0,9,9,9
1058,s,6,2,2
156,0,0,0,0
850,4,B,7,7
412,B,7,4,4
165,0,0,0,0
1220,4,0,5,5
1563,9,5,5,5
1270,0,0,0,0
1341,0,0,0,0
973,5,0,5,5
634,2,0,5,5
641,0,9,4,4
351,0,7,4,4
226,7,5,s,4
389,7,B,7,7
1480,5,9,5,5
1319,0,0,0,0
1174,B,2,7,7
62,4,0,5,4
931,B,2,7,7
2518,7,7,7,7
1154,B,2,7,7
144,5,9,s,2
1237,5,2,s,B
521,7,7,4,4
1313,2,0,s,5
93,7,7,4,4
1508,5,7,0,0
496,0,7,B,B
849,4,B,7,7
941,7,7,4,4
561,B,4,0,0
253,4,B,7,7
103,5,B,5,5
3005,6,9,2,2
159,5,7,s,2
87,7,7,4,4
408,s,7,7,7
1049,5,B,7,7
244,2,B,7,7
1077,2,B,7,7
731,B,9,2,2
421,s,7,7,7
2736,s,2,5,5
1675,B,7,B,B
102,5,B,5,5
312,2,9,5,5
937,7,7,4,4
908,7,4,B,0
1315,0,0,0,0
535,7,9,5,5
1210,2,0,9,9
1289,0,0,0,0
571,5,9,5,5
722,B,9,2,2
1097,4,9,5,5
501,B,7,7,7
816,5,B,7,7
1011,0,0,0,0
526,7,7,4,4
540,7,9,5,5
1948,9,0,9,9
1258,0,0,0,0
23,0,s,s,0
1279,0,0,0,0
700,0,9,0,0
368,0,7,4,4
630,2,0,5,5
314,2,9,5,5
801,5,9,9,9
683,0,B,4,4
367,6,9,s,2
1302,0,0,0,0
742,B,9,2,2
13,7,4,0,0
59,4,0,4,4
1292,0,0,0,0
566,5,9,5,5
119,4,0,0,0
1319,0,0,0,0
1003,2,B,7,7
959,5,B,7,7
40,5,2,2,2
1241,2,0,7,7
486,4,8,4,4
259,2,B,7,7
891,2,9,6,6
34,5,2,2,2
1278,0,0,0,0
936,7,7,4,4
1581,B,5,2,2
501,2,7,B,B
351,0,7,4,4
602,4,0,9,9
2913,4,0,0,0
296,4,9,5,5
216,4,0,4,4
1295,0,0,0,0
1143,0,9,6,6
1150,0,9,6,6
393,0,6,2,2
544,7,9,5,5
183,0,0,0,0
234,7,2,s,4
632,2,0,5,5
327,2,7,4,4
1312,0,0,0,0
34,5,2,2,2
122,2,0,7,7
3,0,s,s,0
703,0,9,0,0
1155,B,2,7,7
930,B,2,7,7
767,B,8,4,4
456,9,6,2,2
1099,4,7,4,4
962,4,0,9,9
1811,2,2,5,5
779,0,0,0,0
2088,B,9,4,4
28,0,s,s,0
13,0,s,s,0
1054,5,9,5,5
256,4,B,7,7
556,5,9,5,5
1114,4,9,5,5
437,s,7,9,9
371,0,7,4,4
1219,4,0,5,5
194,4,0,0,0
703,0,9,0,0
33,0,s,s,0
1074,2,B,7,7
1462,4,9,0,0
581,5,2,2,2
1185,7,7,4,4
714,0,9,0,0
330,7,0,s,4
1092,4,9,5,5
158,0,0,0,0
988,2,0,7,7
664,2,B,2,2
94,7,7,4,4
1044,5,B,7,7
317,2,9,5,5
1021,2,0,0,0
1509,5,7,0,0
562,5,9,5,5
390,0,6,2,2
1018,0,0,0,0
227,4,0,4,4
737,B,9,2,2
474,9,6,2,2
1734,B,7,7,7
91,2,s,s,B
347,7,0,s,2
1187,7,7,4,4
1867,0,4,4,4
1152,B,2,7,7
175,5,4,s,2
1166,2,4,7,7
959,5,B,7,7
1274,0,0,0,0
129,2,0,7,7
1130,9,7,2,2
850,4,B,7,7
1240,2,0,7,7
924,B,2,7,7
915,B,2,7,7
375,0,6,2,2
1321,0,0,0,0
1645,0,2,2,2
1460,4,9,0,0
615,4,0,9,9
719,0,9,0,0
1039,5,0,9,9
989,2,0,7,7
440,9,7,0,0
1221,4,0,5,5
640,0,9,4,4
245,2,B,7,7
497,B,7,7,7
971,2,7,B,B
830,4,B,7,7
1066,5,B,7,7
707,0,9,0,0
384,0,6,2,2
157,0,0,0,0
1259,0,0,0,0
103,4,7,s,0
655,0,5,2,2
248,2,B,7,7
703,0,9,0,0
823,5,B,7,7
164,0,0,0,0
146,5,9,s,2
532,7,9,5,5
638,2,0,5,5
388,0,6,2,2
2621,s,B,7,7
204,4,0,2,2
681,0,B,4,4
719,A,7,4,4
133,4,0,s,0
1202,4,0,9,9
584,5,2,2,2
1123,0,9,5,5
320,2,9,5,5
2408,7,4,4,4
1097,4,9,5,5
871,4,4,7,0
479,s,6,9,9
386,0,6,2,2
398,2,9,5,5
173,0,0,0,0
327,2,7,4,4
644,2,0,5,5
376,6,9,s,2
585,5,B,7,7
147,5,9,s,2
946,7,7,4,4
483,s,7,B,B
77,4,0,7,4
762,B,8,4,4
365,0,7,4,4
651,2,B,2,2
625,2,0,5,5
537,7,9,5,5
418,B,7,4,4
825,5,B,7,7
904,0,9,6,6
87,7,4,0,0
449,s,7,9,9
329,2,7,4,4
1049,0,9,6,9
272,4,B,7,7
521,7,7,4,4
69,4,0,5,4
152,5,9,s,2
1096,2,7,B,7
42,5,2,2,2
952,5,9,5,5
914,B,2,7,7
186,0,0,0,0
310,0,9,5,5
1327,0,0,0,0
482,B,7,7,7
436,9,7,0,0
600,4,0,9,9
215,4,0,2,2
232,4,0,6,6
1301,0,0,0,0
471,9,6,2,2
890,2,9,6,6
100,5,9,5,5
39,0,s,s,0
513,7,7,4,4
302,2,9,5,5
1161,B,2,7,7
1064,5,B,7,7
114,4,0,0,0
1077,2,B,7,7
1588,0,4,0,0
1180,7,7,4,4
1093,2,7,B,7
604,4,0,9,9
602,4,0,9,9
190,0,0,0,0
659,5,2,4,4
1371,9,0,0,0
1434,7,B,B,7
495,B,7,7,7
522,7,7,4,4
1133,2,9,6,6
1453,2,9,0,0
532,4,0,0,0
778,9,9,9,9
942,9,5,4,9
1243,2,B,7,7
2329,4,0,0,0
1935,5,9,0,0
1075,2,B,7,7
1114,4,9,5,5
178,0,0,0,0
706,0,9,0,0
2623,s,9,7,7
60,2,s,s,0
1469,5,9,9,9
895,2,9,6,6
103,4,7,s,0
30,5,2,2,2
405,7,B,7,7
431,B,7,4,4
875,4,9,5,5
1071,4,B,7,7
410,s,7,7,7
578,5,B,7,7
105,5,B,5,5
400,0,2,2,2
1144,0,9,6,6
149,0,0,0,0
803,5,9,9,9
96,4,s,s,0
978,4,0,5,5
1118,2,9,5,5
1275,0,0,0,0
1688,9,7,0,0
401,0,2,2,2
1167,B,2,7,7
1110,4,9,5,5
500,B,7,7,7
311,0,9,5,5
1208,2,0,9,9
793,5,9,9,9
158,0,0,0,0
185,5,2,s,2
1124,0,9,5,5
942,7,7,4,4
123,2,0,7,7
130,2,0,7,7
740,B,9,2,2
83,4,0,7,4
3037,0,7,7,7
816,5,B,7,7
269,4,B,7,7
381,6,9,s,2
2109,B,8,4,4
1281,0,0,0,0
946,7,7,4,4
1281,0,0,0,0
238,4,0,6,6
418,B,7,4,4
362,0,7,4,4
199,7,B,s,4
867,4,9,5,5
2967,7,B,4,4
143,2,B,7,7
1193,5,9,5,5
470,9,6,2,2
121,2,0,7,7
1115,4,9,5,5
1113,4,9,5,5
595,5,B,7,7
569,5,9,5,5
276,4,9,5,5
419,B,7,4,4
1182,7,7,4,4
351,0,7,4,4
36,5,2,2,2
88,2,s,s,B
317,2,9,5,5
444,s,7,9,9
1198,5,B,7,7
950,5,9,5,5
126,2,0,7,7
982,4,0,5,5
481,B,7,7,7
678,0,B,4,4
1175,B,2,7,7
493,B,7,7,7
285,4,7,4,4
200,4,0,0,0
45,5,2,2,2
751,B,8,4,4
1011,0,0,0,0
1270,0,0,0,0
608,4,0,9,9
